id_orden,id_provincia,provincia,origen_especifico,cp_origen_especifico,id_pais_destino,pais_destino,id_destino_especifico,destino_especifico,fecha,monto_operacion
5881,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1102,74,Estados Unidos,4441,California,14/5/2018,"13728,4"
6941,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1102,74,Estados Unidos,4441,California,6/6/2018,"7680,4"
6240,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4446,Florida,22/5/2018,"1934,96"
5994,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1430,106,India,1735,Maharashtra,17/5/2018,2568
5644,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1427,74,Estados Unidos,4441,California,8/5/2018,"3396,42"
7105,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1437,171,Paises Bajos,3080,Overijssel,11/6/2018,1760
5932,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1437,74,Estados Unidos,4446,Florida,16/5/2018,13357
5467,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1289,74,Estados Unidos,4447,Georgia,3/5/2018,10290
5640,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1289,74,Estados Unidos,4446,Florida,8/5/2018,6500
1690,14,Córdoba,Villa Maria,5900,47,Chile,656,Region Metropolitana de Santiago,12/1/2018,1130
7084,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,115,Japon,1955,Saitama,8/6/2018,"3164,8"
5918,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1115,72,España,1005,Barcelona [Barcelona],15/5/2018,14996
6103,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1115,72,España,1005,Barcelona [Barcelona],18/5/2018,8336
1371,14,Córdoba,General Cabrera,5809,171,Paises Bajos,3078,Noord-Brabant,2/1/2018,"1200,08"
7146,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1115,72,España,1005,Barcelona [Barcelona],11/6/2018,13776
6334,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1115,51,Colombia,704,Antioquia,24/5/2018,5645
5934,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1295,236,Uruguay,4502,Montevideo,17/5/2018,861
5451,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1425,74,Estados Unidos,4441,California,3/5/2018,"2136,56"
6157,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1428,185,Reino Unido,1422,West Sussex,21/5/2018,2131
6413,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1428,185,Reino Unido,1422,West Sussex,28/5/2018,2428
6321,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1231,74,Estados Unidos,4441,California,24/5/2018,1560
5266,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4461,Minnesota,26/4/2018,"662,95"
5639,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,82,Francia,1194,Hauts-de-Seine,8/5/2018,"239,56"
6205,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4488,Vermont,22/5/2018,"486,8"
5611,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1427,51,Colombia,707,Bolivar,9/5/2018,2023
5600,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1426,74,Estados Unidos,4473,New York,7/5/2018,7262
5691,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1440,47,Chile,656,Region Metropolitana de Santiago,9/5/2018,3783
5972,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1072,4,Alemania,803,Berlin,17/5/2018,1370
6051,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1067,74,Estados Unidos,4465,Montana,18/5/2018,2000
1687,18,Corrientes,Mercedes,3470,185,Reino Unido,1263,Dorset,11/1/2018,"3116,4"
6641,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1425,29,Bolivia,424,Santa Cruz,31/5/2018,"1600,1"
8097,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1427,82,Francia,1120,Correze,3/7/2018,"10041,04"
5030,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1184,227,Trinidad y Tobago,4225,San Fernando,20/4/2018,12800
5928,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,82,Francia,1132,Gard,16/5/2018,"1150,6"
7028,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4483,Texas,7/6/2018,"184,9"
4954,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1424,16,Australia,134,Queensland,18/4/2018,"769,2"
4144,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4483,Texas,23/3/2018,10075
4193,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4460,Michigan,26/3/2018,5250
7208,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1427,74,Estados Unidos,4441,California,12/6/2018,"4160,77"
5756,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1425,113,Italia,1862,Milano,10/5/2018,4120
7162,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1437,74,Estados Unidos,4441,California,12/6/2018,"1904,15"
6806,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1289,74,Estados Unidos,4443,Connecticut,4/6/2018,3200
7001,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1289,74,Estados Unidos,4443,Connecticut,7/6/2018,8000
6835,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1289,74,Estados Unidos,4473,New York,5/6/2018,8000
6942,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1289,74,Estados Unidos,4446,Florida,6/6/2018,5900
7151,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1289,74,Estados Unidos,4441,California,11/6/2018,6700
7934,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1289,74,Estados Unidos,4443,Connecticut,28/6/2018,9600
7260,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1289,74,Estados Unidos,4473,New York,13/6/2018,5500
7624,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1289,74,Estados Unidos,4473,New York,21/6/2018,8000
7226,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1431,149,Mexico,2951,Mexico,13/6/2018,12165
6333,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1407,74,Estados Unidos,4446,Florida,24/5/2018,1765
5861,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1292,67,El Salvador,3952,La Libertad,14/5/2018,"5080,92"
6812,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,4,Alemania,811,Nordrhein-Westfalen,4/6/2018,1520
7182,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,185,Reino Unido,1315,Leicestershire,12/6/2018,"6792,32"
4551,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1201,29,Bolivia,424,Santa Cruz,10/4/2018,"974,66"
4587,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1201,29,Bolivia,418,Cochabamba,10/4/2018,"717,04"
5789,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1201,67,El Salvador,3952,La Libertad,14/5/2018,"1565,4"
2591,14,Córdoba,Cordoba,5009,177,Paraguay,3381,Central,6/2/2018,1665
6416,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1201,29,Bolivia,418,Cochabamba,30/5/2018,"420,82"
4150,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,72,España,1028,Madrid,23/3/2018,4290
4266,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1018,74,Estados Unidos,4441,California,28/3/2018,2985
4679,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1018,74,Estados Unidos,4437,Alabama,10/4/2018,"1130,5"
5243,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1018,74,Estados Unidos,4446,Florida,25/4/2018,3112
6935,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1018,74,Estados Unidos,4489,Washington,6/6/2018,1755
8220,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1258,47,Chile,656,Region Metropolitana de Santiago,5/7/2018,2450
4119,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1258,47,Chile,656,Region Metropolitana de Santiago,22/3/2018,1470
5103,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1258,64,Republica Dominicana,870,Santo Domingo,20/4/2018,1812
6203,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1424,49,Chipre,782,Lefkosia,22/5/2018,"1125,38"
7282,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1215,74,Estados Unidos,4470,New Jersey,14/6/2018,10016
5137,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1440,236,Uruguay,4502,Montevideo,14/5/2018,4852
5488,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4473,New York,4/5/2018,1158
6427,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,233,Ucrania,4300,Kyiv,28/5/2018,380
6608,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4489,Washington,30/5/2018,160
7078,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4485,Utah,8/6/2018,290
7057,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1056,65,Ecuador,942,Pichincha,8/6/2018,"5772,5"
5850,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1086,74,Estados Unidos,4441,California,14/5/2018,"7153,71"
5874,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1086,74,Estados Unidos,4441,California,14/5/2018,"7670,31"
5844,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1086,113,Italia,1891,Roma,14/5/2018,"5224,48"
5852,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1440,29,Bolivia,420,La Paz,14/5/2018,3450
6239,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1440,178,Peru,3188,Lima,22/5/2018,"1688,88"
8520,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1430,68,Emiratos arabes Unidos,10,Dubayy [Dubai],12/7/2018,4701
5940,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1054,74,Estados Unidos,4483,Texas,16/5/2018,"4441,45"
6547,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1054,74,Estados Unidos,4483,Texas,31/5/2018,3700
5996,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1184,74,Estados Unidos,4473,New York,17/5/2018,2600
7058,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1184,178,Peru,3188,Lima,8/6/2018,5700
7441,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,18/6/2018,3399
6171,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,21/5/2018,"3847,5"
5980,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,17/5/2018,6886
7320,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,14/6/2018,9826
6263,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4483,Texas,23/5/2018,4800
5570,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4485,Utah,7/5/2018,4032
5787,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4456,Louisiana,11/5/2018,4028
7503,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1185,51,Colombia,717,Distrito Capital de Bogota,19/6/2018,"12650,02"
7128,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1408,47,Chile,656,Region Metropolitana de Santiago,11/6/2018,600
7490,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1289,74,Estados Unidos,4446,Florida,19/6/2018,12000
7993,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1289,74,Estados Unidos,4447,Georgia,29/6/2018,13000
5863,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1292,67,El Salvador,3952,La Libertad,14/5/2018,"4074,84"
6782,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1292,94,Guatemala,1522,Guatemala,4/6/2018,"2151,9"
6219,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1135,113,Italia,1876,Pescara,22/5/2018,11000
4096,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1201,51,Colombia,717,Distrito Capital de Bogota,22/3/2018,"194,85"
6634,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1431,47,Chile,656,Region Metropolitana de Santiago,31/5/2018,3600
4154,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1417,115,Japon,1957,Tokyo [Tokyo],23/3/2018,2592
6564,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1428,48,China,687,Guangdong,30/5/2018,2610
7239,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1018,74,Estados Unidos,4482,Tennessee,13/6/2018,1750
7540,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1231,74,Estados Unidos,4441,California,19/6/2018,3100
6412,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1015,115,Japon,1957,Tokyo [Tokyo],28/5/2018,880
7129,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,11/6/2018,180
7131,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4477,Pennsylvania,11/6/2018,200
6425,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4468,Nebraska,28/5/2018,150
6991,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,233,Ucrania,4300,Kyiv,7/6/2018,120
6429,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4477,Pennsylvania,28/5/2018,115
6527,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,185,Reino Unido,1251,Coventry,29/5/2018,69
6530,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,171,Paises Bajos,3078,Noord-Brabant,29/5/2018,100
6532,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,29/5/2018,180
6534,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4489,Washington,29/5/2018,110
6586,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4442,Colorado,30/5/2018,180
6615,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,30/5/2018,180
7527,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,19/6/2018,99
6649,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4470,New Jersey,31/5/2018,95
6650,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4470,New Jersey,31/5/2018,180
6741,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,43,Canada,544,Ontario,1/6/2018,130
6743,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,233,Ucrania,4294,Dnipropetrovska oblast,1/6/2018,351
6745,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,43,Canada,536,Alberta,1/6/2018,124
2561,82,Santa Fe,Esperanza,3080,51,Colombia,716,Cundinamarca,6/2/2018,2955
6746,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4482,Tennessee,1/6/2018,69
6747,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4466,North Carolina,1/6/2018,199
6748,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,1/6/2018,140
6802,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4460,Michigan,4/6/2018,75
6852,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4485,Utah,5/6/2018,215
6855,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4442,Colorado,5/6/2018,199
2924,14,Córdoba,Rio Tercero,5850,29,Bolivia,420,La Paz,19/2/2018,150
6856,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4482,Tennessee,5/6/2018,219
6931,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,6/6/2018,150
6933,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4453,Indiana,6/6/2018,190
6990,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4483,Texas,7/6/2018,87
7059,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,8/6/2018,110
7060,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4473,New York,8/6/2018,210
7083,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4466,North Carolina,8/6/2018,180
7127,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4474,Ohio,11/6/2018,52
7132,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4476,Oregon,11/6/2018,180
7148,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,68,Emiratos arabes Unidos,10,Dubayy [Dubai],11/6/2018,180
7472,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4477,Pennsylvania,18/6/2018,371
6877,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1427,74,Estados Unidos,4441,California,7/6/2018,"6190,85"
6868,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1430,43,Canada,546,Quebec,5/6/2018,1650
2551,26,Chubut,Esquel,9200,82,Francia,1161,Nord,6/2/2018,9600
7444,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1237,178,Peru,3188,Lima,18/6/2018,1737
8627,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1086,57,Corea del Sur,2115,Jeonrabugdo [Chollabuk-do],16/7/2018,"3487,7"
6148,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1440,65,Ecuador,942,Pichincha,21/5/2018,"1743,93"
5866,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1440,178,Peru,3188,Lima,14/5/2018,1180
2624,14,Córdoba,Cordoba,5008,68,Emiratos arabes Unidos,10,Dubayy [Dubai],8/2/2018,9450
8269,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1440,178,Peru,3188,Lima,6/7/2018,1790
2840,82,Santa Fe,Santa Fe,3000,236,Uruguay,4502,Montevideo,21/2/2018,"3149,81"
8698,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1440,178,Peru,3188,Lima,17/7/2018,"1471,02"
8575,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1217,185,Reino Unido,1363,Reading,13/7/2018,"10017,9"
8141,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1430,109,Iraq,1753,Arbil,4/7/2018,1480
3244,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1126,236,Uruguay,4502,Montevideo,26/2/2018,2714
3116,14,Córdoba,Cordoba,5001,4,Alemania,808,Hamburg,22/2/2018,"10243,4"
3142,82,Santa Fe,Rosario,2000,47,Chile,656,Region Metropolitana de Santiago,23/2/2018,400
6865,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1054,115,Japon,1957,Tokyo [Tokyo],5/6/2018,4063
3492,90,Tucumán,San Miguel de Tucumán,4000,74,Estados Unidos,4453,Indiana,5/3/2018,1850
4126,82,Santa Fe,Las Parejas,2505,82,Francia,1134,Gers,22/3/2018,"1864,1"
4099,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,22/3/2018,4116
4061,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,21/3/2018,5616
5933,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4476,Oregon,16/5/2018,"3310,4"
4014,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4483,Texas,20/3/2018,10075
7984,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1440,43,Canada,537,British Columbia,29/6/2018,"1037,5"
3472,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1426,178,Peru,3184,Ica,2/3/2018,3800
8165,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1115,72,España,1005,Barcelona [Barcelona],4/7/2018,8176
7907,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1115,72,España,1005,Barcelona [Barcelona],27/6/2018,14046
3797,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1417,59,Costa Rica,736,Alajuela,14/3/2018,4860
4049,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1018,74,Estados Unidos,4457,Massachusetts,21/3/2018,"1270,75"
8142,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1018,205,Singapur,3653,Central Singapore,6/7/2018,9152
8279,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1425,74,Estados Unidos,4480,South Carolina,6/7/2018,"7676,6"
7477,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4461,Minnesota,18/6/2018,150
7483,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,185,Reino Unido,1310,Lancashire,18/6/2018,170
7485,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4447,Georgia,18/6/2018,130
7521,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4480,South Carolina,19/6/2018,145
7525,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4474,Ohio,19/6/2018,291
7528,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4454,Kansas,19/6/2018,210
7548,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4473,New York,19/6/2018,"69,65"
7556,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,19/6/2018,150
7557,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4460,Michigan,19/6/2018,125
7685,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4490,Wisconsin,22/6/2018,364
7686,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,22/6/2018,159
7687,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4489,Washington,22/6/2018,219
7688,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,43,Canada,544,Ontario,22/6/2018,180
7690,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,171,Paises Bajos,3079,Noord-Holland,22/6/2018,180
7691,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,76,Estonia,961,Parnumaa,22/6/2018,210
7698,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4460,Michigan,22/6/2018,199
7699,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,22/6/2018,199
7776,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4485,Utah,25/6/2018,199
7893,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4470,New Jersey,27/6/2018,210
