id_orden,id_provincia,provincia,origen_especifico,cp_origen_especifico,id_pais_destino,pais_destino,id_destino_especifico,destino_especifico,fecha,monto_operacion
3876,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1295,236,Uruguay,4502,Montevideo,15/3/2018,"859,8"
3872,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1430,185,Reino Unido,1351,Oxfordshire,15/3/2018,"1.526,00"
5209,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1428,185,Reino Unido,1422,West Sussex,26/4/2018,"1.138,94"
4021,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1135,111,Islandia,1801,Hofuðborgarsvæði utan Reykjavikur,20/3/2018,"3.900,00"
4310,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1231,74,Estados Unidos,4441,California,28/3/2018,"2.880,00"
5088,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1231,74,Estados Unidos,4473,New York,20/4/2018,"2.400,00"
4692,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1427,33,Brasil,454,Sao Paulo,11/4/2018,"6.300,00"
5881,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1102,74,Estados Unidos,4441,California,14/5/2018,"13.728,40"
6941,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1102,74,Estados Unidos,4441,California,6/6/2018,"7.680,40"
6240,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4446,Florida,22/5/2018,"1.934,96"
5994,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1430,106,India,1735,Maharashtra,17/5/2018,"2.568,00"
5644,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1427,74,Estados Unidos,4441,California,8/5/2018,"3.396,42"
7105,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1437,171,Paises Bajos,3080,Overijssel,11/6/2018,"1.760,00"
5932,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1437,74,Estados Unidos,4446,Florida,16/5/2018,"13.357,00"
5467,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1289,74,Estados Unidos,4447,Georgia,3/5/2018,"10.290,00"
5640,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1289,74,Estados Unidos,4446,Florida,8/5/2018,"6.500,00"
1690,14,Cordoba,Villa Maria,5900,47,Chile,656,Region Metropolitana de Santiago,12/1/2018,"1.130,00"
7084,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,115,Japon,1955,Saitama,8/6/2018,"3.164,80"
5918,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1115,72,España,1005,Barcelona [Barcelona],15/5/2018,"14.996,00"
6103,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1115,72,España,1005,Barcelona [Barcelona],18/5/2018,"8.336,00"
1371,14,Cordoba,General Cabrera,5809,171,Paises Bajos,3078,Noord-Brabant,2/1/2018,"1.200,08"
7146,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1115,72,España,1005,Barcelona [Barcelona],11/6/2018,"13.776,00"
6334,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1115,51,Colombia,704,Antioquia,24/5/2018,"5.645,00"
5934,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1295,236,Uruguay,4502,Montevideo,17/5/2018,861
5451,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1425,74,Estados Unidos,4441,California,3/5/2018,"2.136,56"
6157,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1428,185,Reino Unido,1422,West Sussex,21/5/2018,"2.131,00"
6413,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1428,185,Reino Unido,1422,West Sussex,28/5/2018,"2.428,00"
6321,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1231,74,Estados Unidos,4441,California,24/5/2018,"1.560,00"
5266,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4461,Minnesota,26/4/2018,"662,95"
5639,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,82,Francia,1194,Hauts-de-Seine,8/5/2018,"239,56"
6205,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4488,Vermont,22/5/2018,"486,8"
5611,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1427,51,Colombia,707,Bolivar,9/5/2018,"2.023,00"
5600,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1426,74,Estados Unidos,4473,New York,7/5/2018,"7.262,00"
5691,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1440,47,Chile,656,Region Metropolitana de Santiago,9/5/2018,"3.783,00"
5972,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1072,04,Alemania,803,Berlin,17/5/2018,"1.370,00"
6051,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1067,74,Estados Unidos,4465,Montana,18/5/2018,"2.000,00"
1687,18,Corrientes,Mercedes,3470,185,Reino Unido,1263,Dorset,11/1/2018,"3.116,40"
6641,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1425,29,Bolivia,424,Santa Cruz,31/5/2018,"1.600,10"
8097,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1427,82,Francia,1120,Correze,3/7/2018,"10.041,04"
5030,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1184,227,Trinidad y Tobago,4225,San Fernando,20/4/2018,"12.800,00"
5928,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,82,Francia,1132,Gard,16/5/2018,"1.150,60"
7028,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4483,Texas,7/6/2018,"184,9"
4954,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1424,16,Australia,134,Queensland,18/4/2018,"769,2"
4144,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4483,Texas,23/3/2018,"10.075,00"
4193,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4460,Michigan,26/3/2018,"5.250,00"
7208,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1427,74,Estados Unidos,4441,California,12/6/2018,"4.160,77"
5756,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1425,113,Italia,1862,Milano,10/5/2018,"4.120,00"
7162,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1437,74,Estados Unidos,4441,California,12/6/2018,"1.904,15"
6806,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1289,74,Estados Unidos,4443,Connecticut,4/6/2018,"3.200,00"
7001,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1289,74,Estados Unidos,4443,Connecticut,7/6/2018,"8.000,00"
6835,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1289,74,Estados Unidos,4473,New York,5/6/2018,"8.000,00"
6942,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1289,74,Estados Unidos,4446,Florida,6/6/2018,"5.900,00"
7151,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1289,74,Estados Unidos,4441,California,11/6/2018,"6.700,00"
7934,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1289,74,Estados Unidos,4443,Connecticut,28/6/2018,"9.600,00"
7260,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1289,74,Estados Unidos,4473,New York,13/6/2018,"5.500,00"
7624,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1289,74,Estados Unidos,4473,New York,21/6/2018,"8.000,00"
7226,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1431,149,Mexico,2951,Mexico,13/6/2018,"12.165,00"
6333,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1407,74,Estados Unidos,4446,Florida,24/5/2018,"1.765,00"
5861,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1292,67,El Salvador,3952,La Libertad,14/5/2018,"5.080,92"
6812,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,04,Alemania,811,Nordrhein-Westfalen,4/6/2018,"1.520,00"
7182,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,185,Reino Unido,1315,Leicestershire,12/6/2018,"6.792,32"
4551,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1201,29,Bolivia,424,Santa Cruz,10/4/2018,"974,66"
4587,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1201,29,Bolivia,418,Cochabamba,10/4/2018,"717,04"
5789,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1201,67,El Salvador,3952,La Libertad,14/5/2018,"1.565,40"
2591,14,Cordoba,Cordoba,5009,177,Paraguay,3381,Central,6/2/2018,"1.665,00"
6416,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1201,29,Bolivia,418,Cochabamba,30/5/2018,"420,82"
4150,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,72,España,1028,Madrid,23/3/2018,"4.290,00"
4266,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1018,74,Estados Unidos,4441,California,28/3/2018,"2.985,00"
4679,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1018,74,Estados Unidos,4437,Alabama,10/4/2018,"1.130,50"
5243,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1018,74,Estados Unidos,4446,Florida,25/4/2018,"3.112,00"
6935,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1018,74,Estados Unidos,4489,Washington,6/6/2018,"1.755,00"
8220,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1258,47,Chile,656,Region Metropolitana de Santiago,5/7/2018,"2.450,00"
4119,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1258,47,Chile,656,Region Metropolitana de Santiago,22/3/2018,"1.470,00"
5103,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1258,64,Republica Dominicana,870,Santo Domingo,20/4/2018,"1.812,00"
6203,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1424,49,Chipre,782,Lefkosia,22/5/2018,"1.125,38"
7282,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1215,74,Estados Unidos,4470,New Jersey,14/6/2018,"10.016,00"
5137,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1440,236,Uruguay,4502,Montevideo,14/5/2018,"4.852,00"
5488,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4473,New York,4/5/2018,"1.158,00"
6427,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,233,Ucrania,4300,Kyiv,28/5/2018,380
6608,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4489,Washington,30/5/2018,160
7078,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4485,Utah,8/6/2018,290
7057,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1056,65,Ecuador,942,Pichincha,8/6/2018,"5.772,50"
5850,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1086,74,Estados Unidos,4441,California,14/5/2018,"7.153,71"
5874,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1086,74,Estados Unidos,4441,California,14/5/2018,"7.670,31"
5844,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1086,113,Italia,1891,Roma,14/5/2018,"5.224,48"
5852,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1440,29,Bolivia,420,La Paz,14/5/2018,"3.450,00"
6239,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1440,178,Peru,3188,Lima,22/5/2018,"1.688,88"
8520,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1430,68,Emiratos arabes Unidos,10,Dubayy [Dubai],12/7/2018,"4.701,00"
5940,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1054,74,Estados Unidos,4483,Texas,16/5/2018,"4.441,45"
6547,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1054,74,Estados Unidos,4483,Texas,31/5/2018,"3.700,00"
5996,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1184,74,Estados Unidos,4473,New York,17/5/2018,"2.600,00"
7058,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1184,178,Peru,3188,Lima,8/6/2018,"5.700,00"
7441,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,18/6/2018,"3.399,00"
6171,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,21/5/2018,"3.847,50"
5980,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,17/5/2018,"6.886,00"
7320,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,14/6/2018,"9.826,00"
6263,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4483,Texas,23/5/2018,"4.800,00"
5570,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4485,Utah,7/5/2018,"4.032,00"
5787,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4456,Louisiana,11/5/2018,"4.028,00"
7503,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1185,51,Colombia,717,Distrito Capital de Bogota,19/6/2018,"12.650,02"
7128,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1408,47,Chile,656,Region Metropolitana de Santiago,11/6/2018,600
7490,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1289,74,Estados Unidos,4446,Florida,19/6/2018,"12.000,00"
7993,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1289,74,Estados Unidos,4447,Georgia,29/6/2018,"13.000,00"
5863,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1292,67,El Salvador,3952,La Libertad,14/5/2018,"4.074,84"
6782,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1292,94,Guatemala,1522,Guatemala,4/6/2018,"2.151,90"
6219,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1135,113,Italia,1876,Pescara,22/5/2018,"11.000,00"
4096,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1201,51,Colombia,717,Distrito Capital de Bogota,22/3/2018,"194,85"
6634,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1431,47,Chile,656,Region Metropolitana de Santiago,31/5/2018,"3.600,00"
4154,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1417,115,Japon,1957,Tokyo [Tokyo],23/3/2018,"2.592,00"
6564,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1428,48,China,687,Guangdong,30/5/2018,"2.610,00"
7239,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1018,74,Estados Unidos,4482,Tennessee,13/6/2018,"1.750,00"
7540,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1231,74,Estados Unidos,4441,California,19/6/2018,"3.100,00"
6412,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1015,115,Japon,1957,Tokyo [Tokyo],28/5/2018,880
7129,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4441,California,11/6/2018,180
7131,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4477,Pennsylvania,11/6/2018,200
6425,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4468,Nebraska,28/5/2018,150
6991,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,233,Ucrania,4300,Kyiv,7/6/2018,120
6429,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4477,Pennsylvania,28/5/2018,115
6527,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,185,Reino Unido,1251,Coventry,29/5/2018,69
6530,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,171,Paises Bajos,3078,Noord-Brabant,29/5/2018,100
6532,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4441,California,29/5/2018,180
6534,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4489,Washington,29/5/2018,110
6586,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4442,Colorado,30/5/2018,180
6615,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4441,California,30/5/2018,180
7527,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4441,California,19/6/2018,99
6649,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4470,New Jersey,31/5/2018,95
6650,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4470,New Jersey,31/5/2018,180
6741,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,43,Canada,544,Ontario,1/6/2018,130
6743,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,233,Ucrania,4294,Dnipropetrovska oblast,1/6/2018,351
6745,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,43,Canada,536,Alberta,1/6/2018,124
2561,82,Santa Fe,Esperanza,3080,51,Colombia,716,Cundinamarca,6/2/2018,"2.955,00"
6746,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4482,Tennessee,1/6/2018,69
6747,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4466,North Carolina,1/6/2018,199
6748,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4441,California,1/6/2018,140
6802,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4460,Michigan,4/6/2018,75
6852,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4485,Utah,5/6/2018,215
6855,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4442,Colorado,5/6/2018,199
2924,14,Cordoba,Rio Tercero,5850,29,Bolivia,420,La Paz,19/2/2018,150
6856,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4482,Tennessee,5/6/2018,219
6931,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4441,California,6/6/2018,150
6933,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4453,Indiana,6/6/2018,190
6990,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4483,Texas,7/6/2018,87
7059,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4441,California,8/6/2018,110
7060,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4473,New York,8/6/2018,210
7083,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4466,North Carolina,8/6/2018,180
7127,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4474,Ohio,11/6/2018,52
7132,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4476,Oregon,11/6/2018,180
7148,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,68,Emiratos arabes Unidos,10,Dubayy [Dubai],11/6/2018,180
7472,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4477,Pennsylvania,18/6/2018,371
6877,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1427,74,Estados Unidos,4441,California,7/6/2018,"6.190,85"
6868,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1430,43,Canada,546,Quebec,5/6/2018,"1.650,00"
2551,26,Chubut,Esquel,9200,82,Francia,1161,Nord,6/2/2018,"9.600,00"
7444,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1237,178,Peru,3188,Lima,18/6/2018,"1.737,00"
8627,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1086,57,Corea del Sur,2115,Jeonrabugdo [Chollabuk-do],16/7/2018,"3.487,70"
6148,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1440,65,Ecuador,942,Pichincha,21/5/2018,"1.743,93"
5866,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1440,178,Peru,3188,Lima,14/5/2018,"1.180,00"
2624,14,Cordoba,Cordoba,5008,68,Emiratos arabes Unidos,10,Dubayy [Dubai],8/2/2018,"9.450,00"
8269,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1440,178,Peru,3188,Lima,6/7/2018,"1.790,00"
2840,82,Santa Fe,Santa Fe,3000,236,Uruguay,4502,Montevideo,21/2/2018,"3.149,81"
8698,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1440,178,Peru,3188,Lima,17/7/2018,"1.471,02"
8575,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1217,185,Reino Unido,1363,Reading,13/7/2018,"10.017,90"
8141,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1430,109,Iraq,1753,Arbil,4/7/2018,"1.480,00"
3244,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1126,236,Uruguay,4502,Montevideo,26/2/2018,"2.714,00"
3116,14,Cordoba,Cordoba,5001,4,Alemania,808,Hamburg,22/2/2018,"10.243,40"
3142,82,Santa Fe,Rosario,2000,47,Chile,656,Region Metropolitana de Santiago,23/2/2018,400
6865,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1054,115,Japon,1957,Tokyo [Tokyo],5/6/2018,"4.063,00"
3492,90,Tucuman,San Miguel de Tucuman,4000,74,Estados Unidos,4453,Indiana,5/3/2018,"1.850,00"
4126,82,Santa Fe,Las Parejas,2505,82,Francia,1134,Gers,22/3/2018,"1.864,10"
4099,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,22/3/2018,"4.116,00"
4061,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,21/3/2018,"5.616,00"
5933,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4476,Oregon,16/5/2018,"3.310,40"
4014,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1013,74,Estados Unidos,4483,Texas,20/3/2018,"10.075,00"
7984,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1440,43,Canada,537,British Columbia,29/6/2018,"1.037,50"
3472,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1426,178,Peru,3184,Ica,2/3/2018,"3.800,00"
8165,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1115,72,España,1005,Barcelona [Barcelona],4/7/2018,"8.176,00"
7907,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1115,72,España,1005,Barcelona [Barcelona],27/6/2018,"14.046,00"
3797,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1417,59,Costa Rica,736,Alajuela,14/3/2018,"4.860,00"
4049,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1018,74,Estados Unidos,4457,Massachusetts,21/3/2018,"1.270,75"
8142,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1018,205,Singapur,3653,Central Singapore,6/7/2018,"9.152,00"
8279,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1425,74,Estados Unidos,4480,South Carolina,6/7/2018,"7.676,60"
7477,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4461,Minnesota,18/6/2018,150
7483,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,185,Reino Unido,1310,Lancashire,18/6/2018,170
7485,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4447,Georgia,18/6/2018,130
7521,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4480,South Carolina,19/6/2018,145
7525,02,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,1414,74,Estados Unidos,4474,Ohio,19/6/2018,291
